Fecha,Hora,Turno,Boquilla,Peso (g),Etapa
2024-11-07,07:30,mañana,1,3.9332,Post ML - Mermelada
2024-11-07,07:30,mañana,2,3.0923,Post ML - Mermelada
2024-11-07,07:30,mañana,3,2.6872,Post ML - Mermelada
2024-11-07,07:30,mañana,4,4.5279,Post ML - Mermelada
2024-11-07,07:30,mañana,5,3.4484,Post ML - Mermelada
2024-11-07,07:30,mañana,6,3.7449,Post ML - Mermelada
2024-11-07,07:30,mañana,7,3.2236,Post ML - Mermelada
2024-11-07,07:30,mañana,8,3.2104,Post ML - Mermelada
2024-11-07,07:30,mañana,9,3.9027,Post ML - Mermelada
2024-11-07,07:30,mañana,10,3.5914,Post ML - Mermelada
2024-11-07,07:30,mañana,11,4.2117,Post ML - Mermelada
2024-11-07,07:30,mañana,12,4.2534,Post ML - Mermelada
2024-11-07,07:30,mañana,13,4.1797,Post ML - Mermelada
2024-11-07,07:30,mañana,14,4.0096,Post ML - Mermelada
2024-11-07,07:30,mañana,15,4.6882,Post ML - Mermelada
2024-11-07,07:30,mañana,16,3.198,Post ML - Mermelada
2024-11-07,14:00,tarde,1,4.0492,Post ML - Mermelada
2024-11-07,14:00,tarde,2,4.7143,Post ML - Mermelada
2024-11-07,14:00,tarde,3,4.7881,Post ML - Mermelada
2024-11-07,14:00,tarde,4,3.2838,Post ML - Mermelada
2024-11-07,14:00,tarde,5,3.9051,Post ML - Mermelada
2024-11-07,14:00,tarde,6,4.8405,Post ML - Mermelada
2024-11-07,14:00,tarde,7,4.3645,Post ML - Mermelada
2024-11-07,14:00,tarde,8,4.1893,Post ML - Mermelada
2024-11-07,14:00,tarde,9,3.9581,Post ML - Mermelada
2024-11-07,14:00,tarde,10,3.8651,Post ML - Mermelada
2024-11-07,14:00,tarde,11,4.2414,Post ML - Mermelada
2024-11-07,14:00,tarde,12,3.9387,Post ML - Mermelada
2024-11-07,14:00,tarde,13,4.0562,Post ML - Mermelada
2024-11-07,14:00,tarde,14,4.0003,Post ML - Mermelada
2024-11-07,14:00,tarde,15,3.5523,Post ML - Mermelada
2024-11-07,14:00,tarde,16,4.1153,Post ML - Mermelada
2024-11-07,14:10,tarde,1,5.712,Post ML - Mermelada
2024-11-07,14:10,tarde,2,3.0849,Post ML - Mermelada
2024-11-07,14:10,tarde,3,4.2614,Post ML - Mermelada
2024-11-07,14:10,tarde,4,3.6543,Post ML - Mermelada
2024-11-07,14:10,tarde,5,4.4033,Post ML - Mermelada
2024-11-07,14:10,tarde,6,4.1061,Post ML - Mermelada
2024-11-07,14:10,tarde,7,4.5066,Post ML - Mermelada
2024-11-07,14:10,tarde,8,4.7383,Post ML - Mermelada
2024-11-07,14:10,tarde,9,4.1878,Post ML - Mermelada
2024-11-07,14:10,tarde,10,4.7139,Post ML - Mermelada
2024-11-07,14:10,tarde,11,2.7672,Post ML - Mermelada
2024-11-07,14:10,tarde,12,4.9707,Post ML - Mermelada
2024-11-07,14:10,tarde,13,4.29,Post ML - Mermelada
2024-11-07,14:10,tarde,14,4.5431,Post ML - Mermelada
2024-11-07,14:10,tarde,15,3.261,Post ML - Mermelada
2024-11-07,14:10,tarde,16,3.3979,Post ML - Mermelada
2024-11-07,14:20,tarde,1,4.1617,Post ML - Mermelada
2024-11-07,14:20,tarde,2,4.0705,Post ML - Mermelada
2024-11-07,14:20,tarde,3,4.2385,Post ML - Mermelada
2024-11-07,14:20,tarde,4,4.6873,Post ML - Mermelada
2024-11-07,14:20,tarde,5,3.0915,Post ML - Mermelada
2024-11-07,14:20,tarde,6,4.6253,Post ML - Mermelada
2024-11-07,14:20,tarde,7,4.0846,Post ML - Mermelada
2024-11-07,14:20,tarde,8,3.9659,Post ML - Mermelada
2024-11-07,14:20,tarde,9,3.2562,Post ML - Mermelada
2024-11-07,14:20,tarde,10,4.3617,Post ML - Mermelada
2024-11-07,14:20,tarde,11,2.7281,Post ML - Mermelada
2024-11-07,14:20,tarde,12,4.4431,Post ML - Mermelada
2024-11-07,14:20,tarde,13,3.2444,Post ML - Mermelada
2024-11-07,14:20,tarde,14,3.9866,Post ML - Mermelada
2024-11-07,14:20,tarde,15,3.8527,Post ML - Mermelada
2024-11-07,14:20,tarde,16,4.4508,Post ML - Mermelada
2024-11-07,14:30,tarde,1,3.98,Post ML - Mermelada
2024-11-07,14:30,tarde,2,3.6913,Post ML - Mermelada
2024-11-07,14:30,tarde,3,3.7963,Post ML - Mermelada
2024-11-07,14:30,tarde,4,4.7928,Post ML - Mermelada
2024-11-07,14:30,tarde,5,4.3803,Post ML - Mermelada
2024-11-07,14:30,tarde,6,3.864,Post ML - Mermelada
2024-11-07,14:30,tarde,7,3.9476,Post ML - Mermelada
2024-11-07,14:30,tarde,8,3.2024,Post ML - Mermelada
2024-11-07,14:30,tarde,9,4.2975,Post ML - Mermelada
2024-11-07,14:30,tarde,10,3.0945,Post ML - Mermelada
2024-11-07,14:30,tarde,11,4.501,Post ML - Mermelada
2024-11-07,14:30,tarde,12,4.152,Post ML - Mermelada
2024-11-07,14:30,tarde,13,5.4167,Post ML - Mermelada
2024-11-07,14:30,tarde,14,3.36,Post ML - Mermelada
2024-11-07,14:30,tarde,15,3.8616,Post ML - Mermelada
2024-11-07,14:30,tarde,16,4.7818,Post ML - Mermelada
2024-11-07,14:40,tarde,1,4.7472,Post ML - Mermelada
2024-11-07,14:40,tarde,2,3.6901,Post ML - Mermelada
2024-11-07,14:40,tarde,3,4.2054,Post ML - Mermelada
2024-11-07,14:40,tarde,4,4.0811,Post ML - Mermelada
2024-11-07,14:40,tarde,5,4.2379,Post ML - Mermelada
2024-11-07,14:40,tarde,6,3.6887,Post ML - Mermelada
2024-11-07,14:40,tarde,7,4.03,Post ML - Mermelada
2024-11-07,14:40,tarde,8,3.1851,Post ML - Mermelada
2024-11-07,14:40,tarde,9,4.1557,Post ML - Mermelada
2024-11-07,14:40,tarde,10,4.332,Post ML - Mermelada
2024-11-07,14:40,tarde,11,3.9526,Post ML - Mermelada
2024-11-07,14:40,tarde,12,3.1756,Post ML - Mermelada
2024-11-07,14:40,tarde,13,4.6336,Post ML - Mermelada
2024-11-07,14:40,tarde,14,4.1556,Post ML - Mermelada
2024-11-07,14:40,tarde,15,3.5265,Post ML - Mermelada
2024-11-07,14:40,tarde,16,3.6875,Post ML - Mermelada
2024-11-07,14:50,tarde,1,3.2396,Post ML - Mermelada
2024-11-07,14:50,tarde,2,3.5058,Post ML - Mermelada
2024-11-07,14:50,tarde,3,3.7788,Post ML - Mermelada
2024-11-07,14:50,tarde,4,4.7679,Post ML - Mermelada
2024-11-07,14:50,tarde,5,3.7219,Post ML - Mermelada
2024-11-07,14:50,tarde,6,4.4385,Post ML - Mermelada
2024-11-07,14:50,tarde,7,3.7785,Post ML - Mermelada
2024-11-07,14:50,tarde,8,4.2189,Post ML - Mermelada
2024-11-07,14:50,tarde,9,4.0008,Post ML - Mermelada
2024-11-07,14:50,tarde,10,4.5689,Post ML - Mermelada
2024-11-07,14:50,tarde,11,3.7805,Post ML - Mermelada
2024-11-07,14:50,tarde,12,3.1994,Post ML - Mermelada
2024-11-07,14:50,tarde,13,3.3061,Post ML - Mermelada
2024-11-07,14:50,tarde,14,3.6687,Post ML - Mermelada
2024-11-07,14:50,tarde,15,3.2453,Post ML - Mermelada
2024-11-07,14:50,tarde,16,4.0511,Post ML - Mermelada
2024-11-07,15:00,tarde,1,3.8192,Post ML - Mermelada
2024-11-07,15:00,tarde,2,5.4098,Post ML - Mermelada
2024-11-07,15:00,tarde,3,3.1069,Post ML - Mermelada
2024-11-07,15:00,tarde,4,4.194,Post ML - Mermelada
2024-11-07,15:00,tarde,5,3.4483,Post ML - Mermelada
2024-11-07,15:00,tarde,6,3.8037,Post ML - Mermelada
2024-11-07,15:00,tarde,7,4.1592,Post ML - Mermelada
2024-11-07,15:00,tarde,8,2.7778,Post ML - Mermelada
2024-11-07,15:00,tarde,9,4.2126,Post ML - Mermelada
2024-11-07,15:00,tarde,10,5.1456,Post ML - Mermelada
2024-11-07,15:00,tarde,11,3.8261,Post ML - Mermelada
2024-11-07,15:00,tarde,12,4.2255,Post ML - Mermelada
2024-11-07,15:00,tarde,13,4.654,Post ML - Mermelada
2024-11-07,15:00,tarde,14,3.8685,Post ML - Mermelada
2024-11-07,15:00,tarde,15,3.6045,Post ML - Mermelada
2024-11-07,15:00,tarde,16,2.6373,Post ML - Mermelada
2024-11-07,15:10,tarde,1,4.439,Post ML - Mermelada
2024-11-07,15:10,tarde,2,4.0166,Post ML - Mermelada
2024-11-07,15:10,tarde,3,3.5129,Post ML - Mermelada
2024-11-07,15:10,tarde,4,4.1509,Post ML - Mermelada
2024-11-07,15:10,tarde,5,3.7531,Post ML - Mermelada
2024-11-07,15:10,tarde,6,3.7841,Post ML - Mermelada
2024-11-07,15:10,tarde,7,4.4195,Post ML - Mermelada
2024-11-07,15:10,tarde,8,3.3305,Post ML - Mermelada
2024-11-07,15:10,tarde,9,4.6665,Post ML - Mermelada
2024-11-07,15:10,tarde,10,3.2973,Post ML - Mermelada
2024-11-07,15:10,tarde,11,3.7089,Post ML - Mermelada
2024-11-07,15:10,tarde,12,5.1568,Post ML - Mermelada
2024-11-07,15:10,tarde,13,4.7113,Post ML - Mermelada
2024-11-07,15:10,tarde,14,4.0106,Post ML - Mermelada
2024-11-07,15:10,tarde,15,3.4112,Post ML - Mermelada
2024-11-07,15:10,tarde,16,3.5566,Post ML - Mermelada
2024-11-07,15:20,tarde,1,4.121,Post ML - Mermelada
2024-11-07,15:20,tarde,2,4.101,Post ML - Mermelada
2024-11-07,15:20,tarde,3,4.0291,Post ML - Mermelada
2024-11-07,15:20,tarde,4,4.0627,Post ML - Mermelada
2024-11-07,15:20,tarde,5,3.9599,Post ML - Mermelada
2024-11-07,15:20,tarde,6,3.2725,Post ML - Mermelada
2024-11-07,15:20,tarde,7,3.7908,Post ML - Mermelada
2024-11-07,15:20,tarde,8,4.5922,Post ML - Mermelada
2024-11-07,15:20,tarde,9,3.3137,Post ML - Mermelada
2024-11-07,15:20,tarde,10,3.9738,Post ML - Mermelada
2024-11-07,15:20,tarde,11,3.6209,Post ML - Mermelada
2024-11-07,15:20,tarde,12,4.1424,Post ML - Mermelada
2024-11-07,15:20,tarde,13,3.8624,Post ML - Mermelada
2024-11-07,15:20,tarde,14,4.7601,Post ML - Mermelada
2024-11-07,15:20,tarde,15,4.1891,Post ML - Mermelada
2024-11-07,15:20,tarde,16,3.1447,Post ML - Mermelada
2024-11-07,15:30,tarde,1,4.4559,Post ML - Mermelada
2024-11-07,15:30,tarde,2,3.6462,Post ML - Mermelada
2024-11-07,15:30,tarde,3,3.7569,Post ML - Mermelada
2024-11-07,15:30,tarde,4,4.2557,Post ML - Mermelada
2024-11-07,15:30,tarde,5,3.8046,Post ML - Mermelada
2024-11-07,15:30,tarde,6,4.58,Post ML - Mermelada
2024-11-07,15:30,tarde,7,3.6463,Post ML - Mermelada
2024-11-07,15:30,tarde,8,3.7334,Post ML - Mermelada
2024-11-07,15:30,tarde,9,3.7124,Post ML - Mermelada
2024-11-07,15:30,tarde,10,3.7632,Post ML - Mermelada
2024-11-07,15:30,tarde,11,4.6955,Post ML - Mermelada
2024-11-07,15:30,tarde,12,4.4321,Post ML - Mermelada
2024-11-07,15:30,tarde,13,5.0376,Post ML - Mermelada
2024-11-07,15:30,tarde,14,5.1894,Post ML - Mermelada
2024-11-07,15:30,tarde,15,3.3627,Post ML - Mermelada
2024-11-07,15:30,tarde,16,3.8723,Post ML - Mermelada
2024-11-07,22:00,noche,1,3.3413,Post ML - Mermelada
2024-11-07,22:00,noche,2,3.5645,Post ML - Mermelada
2024-11-07,22:00,noche,3,3.6472,Post ML - Mermelada
2024-11-07,22:00,noche,4,3.408,Post ML - Mermelada
2024-11-07,22:00,noche,5,3.4109,Post ML - Mermelada
2024-11-07,22:00,noche,6,3.9192,Post ML - Mermelada
2024-11-07,22:00,noche,7,3.3186,Post ML - Mermelada
2024-11-07,22:00,noche,8,4.4716,Post ML - Mermelada
2024-11-07,22:00,noche,9,3.4861,Post ML - Mermelada
2024-11-07,22:00,noche,10,5.5734,Post ML - Mermelada
2024-11-07,22:00,noche,11,3.7472,Post ML - Mermelada
2024-11-07,22:00,noche,12,4.0403,Post ML - Mermelada
2024-11-07,22:00,noche,13,3.2746,Post ML - Mermelada
2024-11-07,22:00,noche,14,4.8067,Post ML - Mermelada
2024-11-07,22:00,noche,15,4.4418,Post ML - Mermelada
2024-11-07,22:00,noche,16,3.9163,Post ML - Mermelada
2024-11-07,22:10,noche,1,3.2458,Post ML - Mermelada
2024-11-07,22:10,noche,2,4.118,Post ML - Mermelada
2024-11-07,22:10,noche,3,3.372,Post ML - Mermelada
2024-11-07,22:10,noche,4,4.8189,Post ML - Mermelada
2024-11-07,22:10,noche,5,4.4531,Post ML - Mermelada
2024-11-07,22:10,noche,6,4.0534,Post ML - Mermelada
2024-11-07,22:10,noche,7,2.6356,Post ML - Mermelada
2024-11-07,22:10,noche,8,3.4493,Post ML - Mermelada
2024-11-07,22:10,noche,9,4.3851,Post ML - Mermelada
2024-11-07,22:10,noche,10,4.6792,Post ML - Mermelada
2024-11-07,22:10,noche,11,4.6211,Post ML - Mermelada
2024-11-07,22:10,noche,12,3.1085,Post ML - Mermelada
2024-11-07,22:10,noche,13,4.1689,Post ML - Mermelada
2024-11-07,22:10,noche,14,4.4316,Post ML - Mermelada
2024-11-07,22:10,noche,15,2.9485,Post ML - Mermelada
2024-11-07,22:10,noche,16,3.7558,Post ML - Mermelada
2024-11-07,22:20,noche,1,4.1534,Post ML - Mermelada
2024-11-07,22:20,noche,2,3.8316,Post ML - Mermelada
2024-11-07,22:20,noche,3,2.9628,Post ML - Mermelada
2024-11-07,22:20,noche,4,3.8176,Post ML - Mermelada
2024-11-07,22:20,noche,5,3.8167,Post ML - Mermelada
2024-11-07,22:20,noche,6,3.9171,Post ML - Mermelada
2024-11-07,22:20,noche,7,3.6845,Post ML - Mermelada
2024-11-07,22:20,noche,8,3.7519,Post ML - Mermelada
2024-11-07,22:20,noche,9,3.9778,Post ML - Mermelada
2024-11-07,22:20,noche,10,4.2478,Post ML - Mermelada
2024-11-07,22:20,noche,11,3.8295,Post ML - Mermelada
2024-11-07,22:20,noche,12,3.7706,Post ML - Mermelada
2024-11-07,22:20,noche,13,4.0517,Post ML - Mermelada
2024-11-07,22:20,noche,14,2.8366,Post ML - Mermelada
2024-11-07,22:20,noche,15,4.0965,Post ML - Mermelada
2024-11-07,22:20,noche,16,3.7597,Post ML - Mermelada
2024-11-07,22:30,noche,1,4.0222,Post ML - Mermelada
2024-11-07,22:30,noche,2,4.538,Post ML - Mermelada
2024-11-07,22:30,noche,3,2.9064,Post ML - Mermelada
2024-11-07,22:30,noche,4,2.8947,Post ML - Mermelada
2024-11-07,22:30,noche,5,4.1533,Post ML - Mermelada
2024-11-07,22:30,noche,6,3.996,Post ML - Mermelada
2024-11-07,22:30,noche,7,4.0953,Post ML - Mermelada
2024-11-07,22:30,noche,8,3.7412,Post ML - Mermelada
2024-11-07,22:30,noche,9,4.372,Post ML - Mermelada
2024-11-07,22:30,noche,10,4.5223,Post ML - Mermelada
2024-11-07,22:30,noche,11,4.271,Post ML - Mermelada
2024-11-07,22:30,noche,12,3.8539,Post ML - Mermelada
2024-11-07,22:30,noche,13,2.8197,Post ML - Mermelada
2024-11-07,22:30,noche,14,4.2978,Post ML - Mermelada
2024-11-07,22:30,noche,15,4.4968,Post ML - Mermelada
2024-11-07,22:30,noche,16,4.0993,Post ML - Mermelada
2024-11-07,22:40,noche,1,3.5074,Post ML - Mermelada
2024-11-07,22:40,noche,2,4.3773,Post ML - Mermelada
2024-11-07,22:40,noche,3,4.4819,Post ML - Mermelada
2024-11-07,22:40,noche,4,4.8729,Post ML - Mermelada
2024-11-07,22:40,noche,5,3.5094,Post ML - Mermelada
2024-11-07,22:40,noche,6,3.8732,Post ML - Mermelada
2024-11-07,22:40,noche,7,4.4185,Post ML - Mermelada
2024-11-07,22:40,noche,8,4.0321,Post ML - Mermelada
2024-11-07,22:40,noche,9,3.3743,Post ML - Mermelada
2024-11-07,22:40,noche,10,4.2322,Post ML - Mermelada
2024-11-07,22:40,noche,11,4.3241,Post ML - Mermelada
2024-11-07,22:40,noche,12,4.0493,Post ML - Mermelada
2024-11-07,22:40,noche,13,4.123,Post ML - Mermelada
2024-11-07,22:40,noche,14,3.7395,Post ML - Mermelada
2024-11-07,22:40,noche,15,4.6347,Post ML - Mermelada
2024-11-07,22:40,noche,16,3.2859,Post ML - Mermelada
2024-11-07,22:50,noche,1,3.6711,Post ML - Mermelada
2024-11-07,22:50,noche,2,4.0062,Post ML - Mermelada
2024-11-07,22:50,noche,3,4.4922,Post ML - Mermelada
2024-11-07,22:50,noche,4,3.1615,Post ML - Mermelada
2024-11-07,22:50,noche,5,3.2662,Post ML - Mermelada
2024-11-07,22:50,noche,6,2.8589,Post ML - Mermelada
2024-11-07,22:50,noche,7,4.0183,Post ML - Mermelada
2024-11-07,22:50,noche,8,3.3737,Post ML - Mermelada
2024-11-07,22:50,noche,9,3.7847,Post ML - Mermelada
2024-11-07,22:50,noche,10,4.3704,Post ML - Mermelada
2024-11-07,22:50,noche,11,3.6407,Post ML - Mermelada
2024-11-07,22:50,noche,12,4.1295,Post ML - Mermelada
2024-11-07,22:50,noche,13,3.8324,Post ML - Mermelada
2024-11-07,22:50,noche,14,4.2451,Post ML - Mermelada
2024-11-07,22:50,noche,15,4.0954,Post ML - Mermelada
2024-11-07,22:50,noche,16,3.3958,Post ML - Mermelada
2024-11-07,23:00,noche,1,3.9056,Post ML - Mermelada
2024-11-07,23:00,noche,2,4.5845,Post ML - Mermelada
2024-11-07,23:00,noche,3,4.2203,Post ML - Mermelada
2024-11-07,23:00,noche,4,3.2177,Post ML - Mermelada
2024-11-07,23:00,noche,5,4.3671,Post ML - Mermelada
2024-11-07,23:00,noche,6,3.3926,Post ML - Mermelada
2024-11-07,23:00,noche,7,4.791,Post ML - Mermelada
2024-11-07,23:00,noche,8,4.5735,Post ML - Mermelada
2024-11-07,23:00,noche,9,4.1623,Post ML - Mermelada
2024-11-07,23:00,noche,10,4.0881,Post ML - Mermelada
2024-11-07,23:00,noche,11,3.8829,Post ML - Mermelada
2024-11-07,23:00,noche,12,4.38,Post ML - Mermelada
2024-11-07,23:00,noche,13,3.7924,Post ML - Mermelada
2024-11-07,23:00,noche,14,4.008,Post ML - Mermelada
2024-11-07,23:00,noche,15,4.3088,Post ML - Mermelada
2024-11-07,23:00,noche,16,3.4643,Post ML - Mermelada
2024-11-07,23:10,noche,1,3.6549,Post ML - Mermelada
2024-11-07,23:10,noche,2,3.3312,Post ML - Mermelada
2024-11-07,23:10,noche,3,3.4039,Post ML - Mermelada
2024-11-07,23:10,noche,4,2.9761,Post ML - Mermelada
2024-11-07,23:10,noche,5,4.4087,Post ML - Mermelada
2024-11-07,23:10,noche,6,5.013,Post ML - Mermelada
2024-11-07,23:10,noche,7,4.7982,Post ML - Mermelada
2024-11-07,23:10,noche,8,3.0894,Post ML - Mermelada
2024-11-07,23:10,noche,9,4.4059,Post ML - Mermelada
2024-11-07,23:10,noche,10,4.7964,Post ML - Mermelada
2024-11-07,23:10,noche,11,3.7442,Post ML - Mermelada
2024-11-07,23:10,noche,12,4.0568,Post ML - Mermelada
2024-11-07,23:10,noche,13,2.8756,Post ML - Mermelada
2024-11-07,23:10,noche,14,4.0249,Post ML - Mermelada
2024-11-07,23:10,noche,15,3.2682,Post ML - Mermelada
2024-11-07,23:10,noche,16,3.8651,Post ML - Mermelada
2024-11-07,23:20,noche,1,3.1257,Post ML - Mermelada
2024-11-07,23:20,noche,2,4.304,Post ML - Mermelada
2024-11-07,23:20,noche,3,4.5737,Post ML - Mermelada
2024-11-07,23:20,noche,4,3.5614,Post ML - Mermelada
2024-11-07,23:20,noche,5,3.3633,Post ML - Mermelada
2024-11-07,23:20,noche,6,2.7926,Post ML - Mermelada
2024-11-07,23:20,noche,7,3.8508,Post ML - Mermelada
2024-11-07,23:20,noche,8,3.6743,Post ML - Mermelada
2024-11-07,23:20,noche,9,3.1314,Post ML - Mermelada
2024-11-07,23:20,noche,10,4.2537,Post ML - Mermelada
2024-11-07,23:20,noche,11,3.748,Post ML - Mermelada
2024-11-07,23:20,noche,12,3.3976,Post ML - Mermelada
2024-11-07,23:20,noche,13,3.6894,Post ML - Mermelada
2024-11-07,23:20,noche,14,4.4619,Post ML - Mermelada
2024-11-07,23:20,noche,15,4.1641,Post ML - Mermelada
2024-11-07,23:20,noche,16,3.6916,Post ML - Mermelada
2024-11-07,23:30,noche,1,4.3467,Post ML - Mermelada
2024-11-07,23:30,noche,2,3.3499,Post ML - Mermelada
2024-11-07,23:30,noche,3,4.0181,Post ML - Mermelada
2024-11-07,23:30,noche,4,4.0825,Post ML - Mermelada
2024-11-07,23:30,noche,5,3.7369,Post ML - Mermelada
2024-11-07,23:30,noche,6,4.2439,Post ML - Mermelada
2024-11-07,23:30,noche,7,3.563,Post ML - Mermelada
2024-11-07,23:30,noche,8,4.2855,Post ML - Mermelada
2024-11-07,23:30,noche,9,4.309,Post ML - Mermelada
2024-11-07,23:30,noche,10,2.3664,Post ML - Mermelada
2024-11-07,23:30,noche,11,4.6666,Post ML - Mermelada
2024-11-07,23:30,noche,12,2.2933,Post ML - Mermelada
2024-11-07,23:30,noche,13,3.655,Post ML - Mermelada
2024-11-07,23:30,noche,14,4.437,Post ML - Mermelada
2024-11-07,23:30,noche,15,3.6694,Post ML - Mermelada
2024-11-07,23:30,noche,16,2.9882,Post ML - Mermelada
2024-11-08,06:00,mañana,1,3.3875,Post ML - Mermelada
2024-11-08,06:00,mañana,2,4.5751,Post ML - Mermelada
2024-11-08,06:00,mañana,3,2.924,Post ML - Mermelada
2024-11-08,06:00,mañana,4,4.6322,Post ML - Mermelada
2024-11-08,06:00,mañana,5,3.9691,Post ML - Mermelada
2024-11-08,06:00,mañana,6,3.3323,Post ML - Mermelada
2024-11-08,06:00,mañana,7,3.6735,Post ML - Mermelada
2024-11-08,06:00,mañana,8,3.4304,Post ML - Mermelada
2024-11-08,06:00,mañana,9,4.4851,Post ML - Mermelada
2024-11-08,06:00,mañana,10,4.4102,Post ML - Mermelada
2024-11-08,06:00,mañana,11,3.0373,Post ML - Mermelada
2024-11-08,06:00,mañana,12,3.774,Post ML - Mermelada
2024-11-08,06:00,mañana,13,3.5166,Post ML - Mermelada
2024-11-08,06:00,mañana,14,4.5826,Post ML - Mermelada
2024-11-08,06:00,mañana,15,3.1142,Post ML - Mermelada
2024-11-08,06:00,mañana,16,4.6045,Post ML - Mermelada
2024-11-08,06:10,mañana,1,3.9814,Post ML - Mermelada
2024-11-08,06:10,mañana,2,3.3493,Post ML - Mermelada
2024-11-08,06:10,mañana,3,3.6207,Post ML - Mermelada
2024-11-08,06:10,mañana,4,3.5511,Post ML - Mermelada
2024-11-08,06:10,mañana,5,3.2862,Post ML - Mermelada
2024-11-08,06:10,mañana,6,4.0531,Post ML - Mermelada
2024-11-08,06:10,mañana,7,3.3124,Post ML - Mermelada
2024-11-08,06:10,mañana,8,2.779,Post ML - Mermelada
2024-11-08,06:10,mañana,9,3.7874,Post ML - Mermelada
2024-11-08,06:10,mañana,10,2.9904,Post ML - Mermelada
2024-11-08,06:10,mañana,11,3.5788,Post ML - Mermelada
2024-11-08,06:10,mañana,12,3.4909,Post ML - Mermelada
2024-11-08,06:10,mañana,13,3.5121,Post ML - Mermelada
2024-11-08,06:10,mañana,14,4.9669,Post ML - Mermelada
2024-11-08,06:10,mañana,15,3.8703,Post ML - Mermelada
2024-11-08,06:10,mañana,16,3.8892,Post ML - Mermelada
2024-11-08,06:20,mañana,1,3.0052,Post ML - Mermelada
2024-11-08,06:20,mañana,2,3.6338,Post ML - Mermelada
2024-11-08,06:20,mañana,3,4.1206,Post ML - Mermelada
2024-11-08,06:20,mañana,4,3.4263,Post ML - Mermelada
2024-11-08,06:20,mañana,5,4.5085,Post ML - Mermelada
2024-11-08,06:20,mañana,6,3.3265,Post ML - Mermelada
2024-11-08,06:20,mañana,7,3.8396,Post ML - Mermelada
2024-11-08,06:20,mañana,8,3.6718,Post ML - Mermelada
2024-11-08,06:20,mañana,9,4.092,Post ML - Mermelada
2024-11-08,06:20,mañana,10,3.6413,Post ML - Mermelada
2024-11-08,06:20,mañana,11,3.8483,Post ML - Mermelada
2024-11-08,06:20,mañana,12,3.8678,Post ML - Mermelada
2024-11-08,06:20,mañana,13,3.5887,Post ML - Mermelada
2024-11-08,06:20,mañana,14,4.1435,Post ML - Mermelada
2024-11-08,06:20,mañana,15,3.9682,Post ML - Mermelada
2024-11-08,06:20,mañana,16,3.7134,Post ML - Mermelada
2024-11-08,06:30,mañana,1,3.7589,Post ML - Mermelada
2024-11-08,06:30,mañana,2,4.4461,Post ML - Mermelada
2024-11-08,06:30,mañana,3,3.8679,Post ML - Mermelada
2024-11-08,06:30,mañana,4,3.8282,Post ML - Mermelada
2024-11-08,06:30,mañana,5,4.0586,Post ML - Mermelada
2024-11-08,06:30,mañana,6,4.9501,Post ML - Mermelada
2024-11-08,06:30,mañana,7,3.2494,Post ML - Mermelada
2024-11-08,06:30,mañana,8,4.4311,Post ML - Mermelada
2024-11-08,06:30,mañana,9,2.9398,Post ML - Mermelada
2024-11-08,06:30,mañana,10,4.1217,Post ML - Mermelada
2024-11-08,06:30,mañana,11,4.882,Post ML - Mermelada
2024-11-08,06:30,mañana,12,4.2737,Post ML - Mermelada
2024-11-08,06:30,mañana,13,4.0956,Post ML - Mermelada
2024-11-08,06:30,mañana,14,3.5756,Post ML - Mermelada
2024-11-08,06:30,mañana,15,3.8567,Post ML - Mermelada
2024-11-08,06:30,mañana,16,3.6273,Post ML - Mermelada
2024-11-08,06:40,mañana,1,3.5599,Post ML - Mermelada
2024-11-08,06:40,mañana,2,3.8377,Post ML - Mermelada
2024-11-08,06:40,mañana,3,4.1111,Post ML - Mermelada
2024-11-08,06:40,mañana,4,3.5704,Post ML - Mermelada
2024-11-08,06:40,mañana,5,3.5485,Post ML - Mermelada
2024-11-08,06:40,mañana,6,3.2383,Post ML - Mermelada
2024-11-08,06:40,mañana,7,4.2188,Post ML - Mermelada
2024-11-08,06:40,mañana,8,4.3054,Post ML - Mermelada
2024-11-08,06:40,mañana,9,4.1297,Post ML - Mermelada
2024-11-08,06:40,mañana,10,4.5405,Post ML - Mermelada
2024-11-08,06:40,mañana,11,4.0492,Post ML - Mermelada
2024-11-08,06:40,mañana,12,4.2195,Post ML - Mermelada
2024-11-08,06:40,mañana,13,4.1701,Post ML - Mermelada
2024-11-08,06:40,mañana,14,3.8303,Post ML - Mermelada
2024-11-08,06:40,mañana,15,3.5546,Post ML - Mermelada
2024-11-08,06:40,mañana,16,4.9255,Post ML - Mermelada
2024-11-08,06:50,mañana,1,3.7469,Post ML - Mermelada
2024-11-08,06:50,mañana,2,3.6271,Post ML - Mermelada
2024-11-08,06:50,mañana,3,4.243,Post ML - Mermelada
2024-11-08,06:50,mañana,4,4.141,Post ML - Mermelada
2024-11-08,06:50,mañana,5,3.2133,Post ML - Mermelada
2024-11-08,06:50,mañana,6,4.6287,Post ML - Mermelada
2024-11-08,06:50,mañana,7,3.9473,Post ML - Mermelada
2024-11-08,06:50,mañana,8,3.3779,Post ML - Mermelada
2024-11-08,06:50,mañana,9,4.6657,Post ML - Mermelada
2024-11-08,06:50,mañana,10,4.3504,Post ML - Mermelada
2024-11-08,06:50,mañana,11,3.2919,Post ML - Mermelada
2024-11-08,06:50,mañana,12,4.9952,Post ML - Mermelada
2024-11-08,06:50,mañana,13,4.3689,Post ML - Mermelada
